EREIGNISJAHR_N;Bezirk;GESCHLECHT_CD_T;alt7;anzTF
2015;1102;F;17;11
2015;1102;F;18;12
2015;1102;F;19;17
2015;1102;F;20;6
2015;1102;M;6;1
2015;1102;M;10;1
2015;1102;M;11;4
2015;1102;M;12;8
2015;1102;M;13;6
2015;1102;M;14;5
2015;1102;M;15;4
2015;1102;M;16;9
2015;1102;M;17;10
2015;1102;M;18;13
2015;1102;M;19;10
2015;1102;M;20;1
2015;1103;F;7;1
2015;1103;F;13;1
2015;1103;F;14;2
2015;1103;F;16;2
2015;1103;F;17;3
2015;1103;F;18;19
2015;1103;F;19;7
2015;1103;M;1;1
2015;1103;M;5;1
2015;1103;M;7;1
2015;1103;M;11;1
2015;1103;M;14;2
2015;1103;M;15;3
2015;1103;M;16;6
2015;1103;M;17;3
2015;1103;M;18;5
2015;1103;M;19;6
2015;1104;F;1;1
2015;1104;F;10;1
2015;1104;F;11;1
2015;1104;F;12;3
2015;1104;F;13;4
2015;1104;F;14;3
2015;1104;F;15;3
2015;1104;F;16;13
2015;1104;F;17;18
2015;1104;F;18;27
2015;1104;F;19;21
2015;1104;F;20;7
2015;1104;M;1;3
2015;1104;M;7;1
2015;1104;M;8;1
2015;1104;M;9;1
2015;1104;M;10;2
2015;1104;M;11;1
2015;1104;M;12;3
2015;1104;M;13;5
2015;1104;M;14;6
2015;1104;M;15;10
2015;1104;M;16;10
2015;1104;M;17;12
2015;1104;M;18;10
2015;1104;M;19;8
2015;1104;M;20;2
2015;1105;F;7;1
2015;1105;F;10;3
2015;1105;F;11;2
2015;1105;F;14;7
2015;1105;F;15;1
2015;1105;F;16;10
2015;1105;F;17;20
2015;1105;F;18;19
2015;1105;F;19;19
2015;1105;F;20;10
2015;1105;M;1;1
2015;1105;M;5;2
2015;1105;M;7;3
2015;1105;M;10;2
2015;1105;M;11;1
2015;1105;M;12;4
2015;1105;M;13;6
2015;1105;M;14;12
2015;1105;M;15;16
2015;1105;M;16;12
2015;1105;M;17;16
2015;1105;M;18;13
2015;1105;M;19;12
2015;1105;M;20;2
2015;1106;F;3;1
2015;1106;F;8;1
2015;1106;F;9;4
2015;1106;F;10;6
2015;1106;F;12;6
2015;1106;F;13;13
2015;1106;F;14;12
2015;1106;F;15;12
2015;1106;F;16;20
2015;1106;F;17;44
2015;1106;F;18;56
2015;1106;F;19;54
2015;1106;F;20;17
2015;1106;M;1;1
2015;1106;M;4;2
2015;1106;M;6;2
2015;1106;M;7;1
2015;1106;M;9;2
2015;1106;M;10;2
2015;1106;M;11;5
2015;1106;M;12;10
2015;1106;M;13;7
2015;1106;M;14;19
2015;1106;M;15;22
2015;1106;M;16;34
2015;1106;M;17;39
2015;1106;M;18;41
2015;1106;M;19;29
2015;1106;M;20;5
2015;1107;F;3;1
2015;1107;F;7;1
2015;1107;F;9;2
2015;1107;F;10;1
2015;1107;F;11;8
2015;1107;F;12;6
2015;1107;F;13;10
2015;1107;F;14;3
2015;1107;F;15;12
2015;1107;F;16;31
2015;1107;F;17;40
2015;1107;F;18;51
2015;1107;F;19;51
2015;1107;F;20;17
2015;1107;M;5;1
2015;1107;M;10;4
2015;1107;M;11;5
2015;1107;M;12;10
2015;1107;M;13;17
2015;1107;M;14;21
2015;1107;M;15;28
2015;1107;M;16;28
2015;1107;M;17;40
2015;1107;M;18;41
2015;1107;M;19;29
2015;1107;M;20;4
2015;1108;F;1;3
2015;1108;F;7;1
2015;1108;F;8;1
2015;1108;F;10;1
2015;1108;F;11;2
2015;1108;F;12;5
2015;1108;F;13;7
2015;1108;F;14;16
2015;1108;F;15;16
2015;1108;F;16;24
2015;1108;F;17;52
2015;1108;F;18;44
2015;1108;F;19;56
2015;1108;F;20;25
2015;1108;M;1;1
2015;1108;M;2;1
2015;1108;M;5;1
2015;1108;M;6;1
2015;1108;M;7;1
2015;1108;M;8;2
2015;1108;M;9;3
2015;1108;M;10;5
2015;1108;M;11;8
2015;1108;M;12;16
2015;1108;M;13;16
2015;1108;M;14;31
2015;1108;M;15;30
2015;1108;M;16;34
2015;1108;M;17;48
2015;1108;M;18;50
2015;1108;M;19;26
2015;1108;M;20;4
2015;1109;F;11;1
2015;1109;F;12;1
2015;1109;F;13;2
2015;1109;F;14;7
2015;1109;F;15;5
2015;1109;F;16;5
2015;1109;F;17;12
2015;1109;F;18;19
2015;1109;F;19;22
2015;1109;F;20;14
2015;1109;M;9;1
2015;1109;M;10;3
2015;1109;M;12;4
2015;1109;M;13;14
2015;1109;M;14;6
2015;1109;M;15;7
2015;1109;M;16;8
2015;1109;M;17;11
2015;1109;M;18;12
2015;1109;M;19;6
2015;1109;M;20;4
2015;1110;F;8;1
2015;1110;F;9;1
2015;1110;F;10;1
2015;1110;F;11;1
2015;1110;F;12;5
2015;1110;F;13;3
2015;1110;F;14;3
2015;1110;F;15;4
2015;1110;F;16;7
2015;1110;F;17;12
2015;1110;F;18;14
2015;1110;F;19;10
2015;1110;F;20;11
2015;1110;M;4;1
2015;1110;M;8;1
2015;1110;M;9;2
2015;1110;M;10;2
2015;1110;M;11;4
2015;1110;M;12;4
2015;1110;M;13;2
2015;1110;M;14;6
2015;1110;M;15;12
2015;1110;M;16;9
2015;1110;M;17;6
2015;1110;M;18;11
2015;1110;M;19;8
2015;1200;F;1;1
2015;1200;F;6;2
2015;1200;F;7;1
2015;1200;F;8;3
2015;1200;F;9;9
2015;1200;F;10;8
2015;1200;F;11;13
2015;1200;F;12;23
2015;1200;F;13;23
2015;1200;F;14;50
2015;1200;F;15;80
2015;1200;F;16;104
2015;1200;F;17;174
2015;1200;F;18;275
2015;1200;F;19;275
2015;1200;F;20;148
2015;1200;M;1;3
2015;1200;M;5;1
2015;1200;M;6;2
2015;1200;M;7;3
2015;1200;M;8;2
2015;1200;M;9;7
2015;1200;M;10;21
2015;1200;M;11;23
2015;1200;M;12;24
2015;1200;M;13;61
2015;1200;M;14;80
2015;1200;M;15;87
2015;1200;M;16;115
2015;1200;M;17;162
2015;1200;M;18;186
2015;1200;M;19;120
2015;1200;M;20;44
2015;1301;F;1;3
2015;1301;F;5;1
2015;1301;F;6;1
2015;1301;F;7;1
2015;1301;F;8;2
2015;1301;F;9;5
2015;1301;F;10;5
2015;1301;F;11;12
2015;1301;F;12;14
2015;1301;F;13;22
2015;1301;F;14;39
2015;1301;F;15;59
2015;1301;F;16;71
2015;1301;F;17;112
2015;1301;F;18;180
2015;1301;F;19;168
2015;1301;F;20;69
2015;1301;M;1;5
2015;1301;M;3;1
2015;1301;M;4;1
2015;1301;M;7;1
2015;1301;M;8;5
2015;1301;M;9;3
2015;1301;M;10;6
2015;1301;M;11;10
2015;1301;M;12;32
2015;1301;M;13;27
2015;1301;M;14;34
2015;1301;M;15;70
2015;1301;M;16;95
2015;1301;M;17;136
2015;1301;M;18;134
2015;1301;M;19;106
2015;1301;M;20;34
2015;1302;F;8;3
2015;1302;F;9;2
2015;1302;F;10;3
2015;1302;F;11;2
2015;1302;F;12;5
2015;1302;F;13;3
2015;1302;F;14;4
2015;1302;F;15;6
2015;1302;F;16;7
2015;1302;F;17;16
2015;1302;F;18;16
2015;1302;F;19;21
2015;1302;F;20;1
2015;1302;M;1;1
2015;1302;M;9;2
2015;1302;M;10;1
2015;1302;M;11;1
2015;1302;M;12;5
2015;1302;M;13;1
2015;1302;M;14;12
2015;1302;M;15;10
2015;1302;M;16;12
2015;1302;M;17;10
2015;1302;M;18;18
2015;1302;M;19;11
2015;1302;M;20;3
2015;1303;F;1;3
2015;1303;F;2;1
2015;1303;F;7;1
2015;1303;F;9;1
2015;1303;F;10;2
2015;1303;F;11;3
2015;1303;F;12;9
2015;1303;F;13;11
2015;1303;F;14;10
2015;1303;F;15;17
2015;1303;F;16;22
2015;1303;F;17;42
2015;1303;F;18;58
2015;1303;F;19;41
2015;1303;F;20;23
2015;1303;M;1;3
2015;1303;M;3;1
2015;1303;M;8;1
2015;1303;M;9;4
2015;1303;M;10;1
2015;1303;M;11;9
2015;1303;M;12;7
2015;1303;M;13;25
2015;1303;M;14;26
2015;1303;M;15;21
2015;1303;M;16;39
2015;1303;M;17;31
2015;1303;M;18;35
2015;1303;M;19;32
2015;1303;M;20;9
2015;1304;F;1;1
2015;1304;F;6;1
2015;1304;F;8;1
2015;1304;F;10;4
2015;1304;F;11;2
2015;1304;F;12;5
2015;1304;F;13;1
2015;1304;F;14;5
2015;1304;F;15;11
2015;1304;F;16;17
2015;1304;F;17;23
2015;1304;F;18;27
2015;1304;F;19;41
2015;1304;F;20;14
2015;1304;M;1;1
2015;1304;M;5;1
2015;1304;M;6;1
2015;1304;M;7;1
2015;1304;M;10;4
2015;1304;M;11;5
2015;1304;M;12;1
2015;1304;M;13;8
2015;1304;M;14;9
2015;1304;M;15;20
2015;1304;M;16;16
2015;1304;M;17;20
2015;1304;M;18;21
2015;1304;M;19;14
2015;1304;M;20;1
2015;1305;F;10;1
2015;1305;F;12;1
2015;1305;F;13;3
2015;1305;F;14;1
2015;1305;F;15;5
2015;1305;F;16;7
2015;1305;F;17;8
2015;1305;F;18;15
2015;1305;F;19;13
2015;1305;F;20;3
2015;1305;M;1;1
2015;1305;M;2;1
2015;1305;M;7;1
2015;1305;M;10;1
2015;1305;M;11;1
2015;1305;M;12;4
2015;1305;M;13;4
2015;1305;M;14;3
2015;1305;M;15;6
2015;1305;M;16;8
2015;1305;M;17;6
2015;1305;M;18;13
2015;1305;M;19;6
2015;1400;F;3;1
2015;1400;F;5;1
2015;1400;F;7;1
2015;1400;F;9;3
2015;1400;F;10;4
2015;1400;F;11;5
2015;1400;F;12;5
2015;1400;F;13;12
2015;1400;F;14;13
2015;1400;F;15;23
2015;1400;F;16;22
2015;1400;F;17;62
2015;1400;F;18;102
2015;1400;F;19;91
2015;1400;F;20;32
2015;1400;M;1;2
2015;1400;M;4;3
2015;1400;M;5;1
2015;1400;M;6;3
2015;1400;M;8;3
2015;1400;M;9;2
2015;1400;M;10;4
2015;1400;M;11;6
2015;1400;M;12;15
2015;1400;M;13;24
2015;1400;M;14;22
2015;1400;M;15;40
2015;1400;M;16;44
2015;1400;M;17;57
2015;1400;M;18;72
2015;1400;M;19;40
2015;1400;M;20;18
2015;1501;F;4;2
2015;1501;F;9;1
2015;1501;F;10;1
2015;1501;F;11;2
2015;1501;F;12;4
2015;1501;F;13;2
2015;1501;F;14;6
2015;1501;F;15;7
2015;1501;F;16;5
2015;1501;F;17;13
2015;1501;F;18;29
2015;1501;F;19;33
2015;1501;F;20;16
2015;1501;M;1;1
2015;1501;M;4;1
2015;1501;M;6;1
2015;1501;M;8;1
2015;1501;M;9;3
2015;1501;M;11;2
2015;1501;M;12;3
2015;1501;M;13;9
2015;1501;M;14;13
2015;1501;M;15;13
2015;1501;M;16;8
2015;1501;M;17;14
2015;1501;M;18;19
2015;1501;M;19;21
2015;1501;M;20;6
2015;1502;F;8;1
2015;1502;F;10;1
2015;1502;F;12;2
2015;1502;F;13;1
2015;1502;F;14;8
2015;1502;F;15;7
2015;1502;F;16;13
2015;1502;F;17;10
2015;1502;F;18;14
2015;1502;F;19;23
2015;1502;F;20;9
2015;1502;M;5;1
2015;1502;M;11;1
2015;1502;M;13;3
2015;1502;M;14;5
2015;1502;M;15;5
2015;1502;M;16;7
2015;1502;M;17;15
2015;1502;M;18;13
2015;1502;M;19;7
2015;1502;M;20;7
2015;1503;F;10;1
2015;1503;F;11;2
2015;1503;F;12;1
2015;1503;F;13;2
2015;1503;F;14;1
2015;1503;F;15;2
2015;1503;F;16;9
2015;1503;F;17;12
2015;1503;F;18;14
2015;1503;F;19;12
2015;1503;F;20;5
2015;1503;M;4;1
2015;1503;M;6;2
2015;1503;M;10;1
2015;1503;M;11;2
2015;1503;M;12;4
2015;1503;M;13;3
2015;1503;M;14;4
2015;1503;M;15;4
2015;1503;M;16;9
2015;1503;M;17;5
2015;1503;M;18;11
2015;1503;M;19;8
2015;1503;M;20;1
2015;1600;F;12;1
2015;1600;F;13;1
2015;1600;F;14;4
2015;1600;F;15;4
2015;1600;F;16;5
2015;1600;F;17;9
2015;1600;F;18;18
2015;1600;F;19;14
2015;1600;F;20;7
2015;1600;M;1;1
2015;1600;M;8;1
2015;1600;M;9;2
2015;1600;M;10;1
2015;1600;M;12;5
2015;1600;M;13;5
2015;1600;M;14;6
2015;1600;M;15;6
2015;1600;M;16;11
2015;1600;M;17;13
2015;1600;M;18;13
2015;1600;M;19;8
2015;1721;F;5;1
2015;1721;F;7;3
2015;1721;F;9;2
2015;1721;F;10;2
2015;1721;F;11;8
2015;1721;F;12;16
2015;1721;F;13;13
2015;1721;F;14;21
2015;1721;F;15;33
2015;1721;F;16;54
2015;1721;F;17;86
2015;1721;F;18;114
2015;1721;F;19;110
2015;1721;F;20;72
2015;1721;M;1;5
2015;1721;M;5;2
2015;1721;M;6;1
2015;1721;M;7;6
2015;1721;M;8;1
2015;1721;M;9;1
2015;1721;M;10;14
2015;1721;M;11;11
2015;1721;M;12;15
2015;1721;M;13;34
2015;1721;M;14;34
2015;1721;M;15;61
2015;1721;M;16;62
2015;1721;M;17;75
2015;1721;M;18;85
2015;1721;M;19;49
2015;1721;M;20;22
2015;1722;F;1;1
2015;1722;F;3;1
2015;1722;F;8;1
2015;1722;F;10;2
2015;1722;F;11;5
2015;1722;F;12;2
2015;1722;F;13;7
2015;1722;F;14;10
2015;1722;F;15;10
2015;1722;F;16;27
2015;1722;F;17;27
2015;1722;F;18;43
2015;1722;F;19;33
2015;1722;F;20;20
2015;1722;M;1;1
2015;1722;M;4;1
2015;1722;M;8;4
2015;1722;M;10;2
2015;1722;M;11;5
2015;1722;M;12;10
2015;1722;M;13;5
2015;1722;M;14;15
2015;1722;M;15;20
2015;1722;M;16;25
2015;1722;M;17;29
2015;1722;M;18;30
2015;1722;M;19;24
2015;1722;M;20;10
2015;1723;F;1;3
2015;1723;F;6;2
2015;1723;F;7;1
2015;1723;F;10;4
2015;1723;F;11;6
2015;1723;F;12;11
2015;1723;F;13;10
2015;1723;F;14;24
2015;1723;F;15;16
2015;1723;F;16;29
2015;1723;F;17;46
2015;1723;F;18;55
2015;1723;F;19;67
2015;1723;F;20;31
2015;1723;M;1;2
2015;1723;M;4;1
2015;1723;M;6;1
2015;1723;M;8;1
2015;1723;M;10;6
2015;1723;M;11;3
2015;1723;M;12;5
2015;1723;M;13;12
2015;1723;M;14;17
2015;1723;M;15;30
2015;1723;M;16;35
2015;1723;M;17;42
2015;1723;M;18;42
2015;1723;M;19;30
2015;1723;M;20;7
2015;1724;F;6;2
2015;1724;F;7;2
2015;1724;F;9;1
2015;1724;F;10;1
2015;1724;F;11;1
2015;1724;F;12;3
2015;1724;F;13;3
2015;1724;F;14;7
2015;1724;F;15;12
2015;1724;F;16;10
2015;1724;F;17;21
2015;1724;F;18;41
2015;1724;F;19;36
2015;1724;F;20;15
2015;1724;M;1;2
2015;1724;M;9;1
2015;1724;M;10;3
2015;1724;M;11;2
2015;1724;M;12;7
2015;1724;M;13;10
2015;1724;M;14;19
2015;1724;M;15;16
2015;1724;M;16;22
2015;1724;M;17;26
2015;1724;M;18;22
2015;1724;M;19;10
2015;1724;M;20;4
2015;1725;F;1;4
2015;1725;F;8;1
2015;1725;F;10;2
2015;1725;F;11;1
2015;1725;F;12;5
2015;1725;F;13;4
2015;1725;F;14;10
2015;1725;F;15;7
2015;1725;F;16;17
2015;1725;F;17;25
2015;1725;F;18;30
2015;1725;F;19;33
2015;1725;F;20;12
2015;1725;M;1;2
2015;1725;M;2;1
2015;1725;M;7;1
2015;1725;M;8;1
2015;1725;M;9;1
2015;1725;M;10;5
2015;1725;M;11;3
2015;1725;M;12;7
2015;1725;M;13;6
2015;1725;M;14;10
2015;1725;M;15;22
2015;1725;M;16;20
2015;1725;M;17;22
2015;1725;M;18;26
2015;1725;M;19;20
2015;1725;M;20;5
2015;1726;F;7;1
2015;1726;F;10;2
2015;1726;F;11;5
2015;1726;F;12;7
2015;1726;F;13;5
2015;1726;F;14;7
2015;1726;F;15;16
2015;1726;F;16;27
2015;1726;F;17;45
2015;1726;F;18;51
2015;1726;F;19;40
2015;1726;F;20;15
2015;1726;M;1;3
2015;1726;M;4;1
2015;1726;M;6;1
2015;1726;M;7;2
2015;1726;M;9;3
2015;1726;M;10;6
2015;1726;M;11;9
2015;1726;M;12;10
2015;1726;M;13;13
2015;1726;M;14;14
2015;1726;M;15;25
2015;1726;M;16;30
2015;1726;M;17;39
2015;1726;M;18;44
2015;1726;M;19;29
2015;1726;M;20;11
2015;1727;F;1;1
2015;1727;F;2;1
2015;1727;F;4;1
2015;1727;F;10;2
2015;1727;F;11;9
2015;1727;F;12;1
2015;1727;F;13;8
2015;1727;F;14;10
2015;1727;F;15;9
2015;1727;F;16;26
2015;1727;F;17;35
2015;1727;F;18;41
2015;1727;F;19;46
2015;1727;F;20;19
2015;1727;M;6;2
2015;1727;M;7;2
2015;1727;M;8;3
2015;1727;M;10;1
2015;1727;M;11;3
2015;1727;M;12;6
2015;1727;M;13;12
2015;1727;M;14;18
2015;1727;M;15;12
2015;1727;M;16;37
2015;1727;M;17;42
2015;1727;M;18;35
2015;1727;M;19;30
2015;1727;M;20;1
2015;1728;F;1;1
2015;1728;F;3;1
2015;1728;F;8;1
2015;1728;F;9;1
2015;1728;F;10;1
2015;1728;F;11;10
2015;1728;F;12;4
2015;1728;F;13;12
2015;1728;F;14;19
2015;1728;F;15;18
2015;1728;F;16;20
2015;1728;F;17;43
2015;1728;F;18;59
2015;1728;F;19;57
2015;1728;F;20;23
2015;1728;M;1;3
2015;1728;M;3;1
2015;1728;M;5;3
2015;1728;M;6;2
2015;1728;M;8;1
2015;1728;M;9;4
2015;1728;M;10;4
2015;1728;M;11;6
2015;1728;M;12;8
2015;1728;M;13;12
2015;1728;M;14;22
2015;1728;M;15;26
2015;1728;M;16;33
2015;1728;M;17;47
2015;1728;M;18;38
2015;1728;M;19;25
2015;1728;M;20;8
2015;1841;F;7;1
2015;1841;F;11;1
2015;1841;F;13;1
2015;1841;F;14;5
2015;1841;F;15;3
2015;1841;F;16;6
2015;1841;F;17;6
2015;1841;F;18;8
2015;1841;F;19;5
2015;1841;F;20;3
2015;1841;M;9;1
2015;1841;M;11;3
2015;1841;M;13;7
2015;1841;M;14;3
2015;1841;M;15;5
2015;1841;M;16;3
2015;1841;M;17;9
2015;1841;M;18;10
2015;1841;M;19;2
2015;1842;F;11;1
2015;1842;F;12;1
2015;1842;F;13;2
2015;1842;F;14;2
2015;1842;F;15;1
2015;1842;F;16;3
2015;1842;F;17;8
2015;1842;F;18;9
2015;1842;F;19;10
2015;1842;F;20;4
2015;1842;M;13;2
2015;1842;M;14;1
2015;1842;M;15;3
2015;1842;M;16;4
2015;1842;M;17;5
2015;1842;M;18;4
2015;1842;M;19;2
2015;1843;F;1;1
2015;1843;F;2;1
2015;1843;F;13;1
2015;1843;F;14;2
2015;1843;F;15;6
2015;1843;F;16;3
2015;1843;F;17;7
2015;1843;F;18;13
2015;1843;F;19;8
2015;1843;F;20;4
2015;1843;M;1;1
2015;1843;M;10;1
2015;1843;M;12;2
2015;1843;M;13;3
2015;1843;M;14;4
2015;1843;M;15;3
2015;1843;M;16;7
2015;1843;M;17;9
2015;1843;M;18;11
2015;1843;M;19;7
2015;1843;M;20;2
2015;1844;F;10;3
2015;1844;F;11;2
2015;1844;F;12;2
2015;1844;F;13;1
2015;1844;F;14;4
2015;1844;F;15;6
2015;1844;F;16;11
2015;1844;F;17;8
2015;1844;F;18;17
2015;1844;F;19;16
2015;1844;F;20;11
2015;1844;M;7;1
2015;1844;M;10;2
2015;1844;M;11;3
2015;1844;M;12;2
2015;1844;M;13;6
2015;1844;M;14;4
2015;1844;M;15;10
2015;1844;M;16;9
2015;1844;M;17;12
2015;1844;M;18;16
2015;1844;M;19;9
2015;1844;M;20;2
2015;1845;F;10;1
2015;1845;F;11;3
2015;1845;F;13;4
2015;1845;F;14;3
2015;1845;F;15;5
2015;1845;F;16;11
2015;1845;F;17;20
2015;1845;F;18;18
2015;1845;F;19;13
2015;1845;F;20;11
2015;1845;M;6;1
2015;1845;M;11;2
2015;1845;M;12;3
2015;1845;M;13;6
2015;1845;M;14;8
2015;1845;M;15;12
2015;1845;M;16;5
2015;1845;M;17;13
2015;1845;M;18;14
2015;1845;M;19;15
2015;1845;M;20;2
2015;1846;F;3;1
2015;1846;F;11;2
2015;1846;F;12;1
2015;1846;F;13;1
2015;1846;F;14;8
2015;1846;F;15;2
2015;1846;F;16;5
2015;1846;F;17;8
2015;1846;F;18;16
2015;1846;F;19;9
2015;1846;F;20;8
2015;1846;M;1;1
2015;1846;M;5;2
2015;1846;M;11;1
2015;1846;M;12;4
2015;1846;M;13;4
2015;1846;M;14;6
2015;1846;M;15;6
2015;1846;M;16;5
2015;1846;M;17;12
2015;1846;M;18;8
2015;1846;M;19;7
2015;1846;M;20;3
2015;1847;F;12;3
2015;1847;F;13;1
2015;1847;F;15;1
2015;1847;F;16;4
2015;1847;F;17;6
2015;1847;F;18;12
2015;1847;F;19;6
2015;1847;F;20;3
2015;1847;M;8;1
2015;1847;M;10;1
2015;1847;M;12;3
2015;1847;M;13;1
2015;1847;M;14;3
2015;1847;M;15;3
2015;1847;M;16;9
2015;1847;M;17;8
2015;1847;M;18;4
2015;1847;M;19;5
2015;1847;M;20;2
2015;1848;F;1;2
2015;1848;F;7;1
2015;1848;F;10;1
2015;1848;F;11;1
2015;1848;F;12;5
2015;1848;F;13;5
2015;1848;F;14;5
2015;1848;F;15;15
2015;1848;F;16;24
2015;1848;F;17;34
2015;1848;F;18;60
2015;1848;F;19;41
2015;1848;F;20;18
2015;1848;M;5;2
2015;1848;M;6;1
2015;1848;M;8;4
2015;1848;M;10;1
2015;1848;M;11;6
2015;1848;M;12;9
2015;1848;M;13;11
2015;1848;M;14;15
2015;1848;M;15;20
2015;1848;M;16;18
2015;1848;M;17;31
2015;1848;M;18;30
2015;1848;M;19;26
2015;1848;M;20;9
2015;1849;F;9;1
2015;1849;F;10;1
2015;1849;F;11;1
2015;1849;F;12;3
2015;1849;F;14;2
2015;1849;F;15;13
2015;1849;F;16;11
2015;1849;F;17;21
2015;1849;F;18;30
2015;1849;F;19;19
2015;1849;F;20;14
2015;1849;M;8;1
2015;1849;M;11;3
2015;1849;M;12;3
2015;1849;M;13;3
2015;1849;M;14;7
2015;1849;M;15;11
2015;1849;M;16;13
2015;1849;M;17;18
2015;1849;M;18;14
2015;1849;M;19;20
2015;1849;M;20;4
2015;1850;F;3;1
2015;1850;F;11;1
2015;1850;F;12;7
2015;1850;F;13;4
2015;1850;F;14;5
2015;1850;F;15;3
2015;1850;F;16;9
2015;1850;F;17;22
2015;1850;F;18;20
2015;1850;F;19;25
2015;1850;F;20;11
2015;1850;M;1;1
2015;1850;M;4;1
2015;1850;M;6;1
2015;1850;M;9;2
2015;1850;M;11;4
2015;1850;M;12;6
2015;1850;M;13;9
2015;1850;M;14;16
2015;1850;M;15;11
2015;1850;M;16;12
2015;1850;M;17;20
2015;1850;M;18;14
2015;1850;M;19;13
2015;1850;M;20;3
2015;1851;F;1;1
2015;1851;F;8;1
2015;1851;F;10;1
2015;1851;F;11;1
2015;1851;F;12;2
2015;1851;F;13;2
2015;1851;F;14;1
2015;1851;F;15;5
2015;1851;F;16;2
2015;1851;F;17;8
2015;1851;F;18;17
2015;1851;F;19;20
2015;1851;F;20;11
2015;1851;M;9;1
2015;1851;M;10;1
2015;1851;M;11;1
2015;1851;M;12;3
2015;1851;M;13;4
2015;1851;M;14;5
2015;1851;M;15;5
2015;1851;M;16;6
2015;1851;M;17;9
2015;1851;M;18;13
2015;1851;M;19;6
2015;1851;M;20;1
2015;1901;F;1;3
2015;1901;F;3;1
2015;1901;F;4;1
2015;1901;F;5;1
2015;1901;F;8;1
2015;1901;F;9;1
2015;1901;F;10;2
2015;1901;F;11;4
2015;1901;F;12;4
2015;1901;F;13;8
2015;1901;F;14;20
2015;1901;F;15;16
2015;1901;F;16;30
2015;1901;F;17;60
2015;1901;F;18;69
2015;1901;F;19;67
2015;1901;F;20;40
2015;1901;M;3;1
2015;1901;M;4;1
2015;1901;M;5;2
2015;1901;M;6;1
2015;1901;M;7;1
2015;1901;M;8;1
2015;1901;M;9;1
2015;1901;M;10;7
2015;1901;M;11;6
2015;1901;M;12;13
2015;1901;M;13;14
2015;1901;M;14;20
2015;1901;M;15;29
2015;1901;M;16;38
2015;1901;M;17;62
2015;1901;M;18;49
2015;1901;M;19;35
2015;1901;M;20;13
2015;1902;F;1;1
2015;1902;F;6;1
2015;1902;F;7;1
2015;1902;F;8;2
2015;1902;F;9;2
2015;1902;F;10;8
2015;1902;F;11;11
2015;1902;F;12;10
2015;1902;F;13;12
2015;1902;F;14;27
2015;1902;F;15;28
2015;1902;F;16;57
2015;1902;F;17;74
2015;1902;F;18;83
2015;1902;F;19;102
2015;1902;F;20;35
2015;1902;M;1;9
2015;1902;M;3;1
2015;1902;M;4;1
2015;1902;M;5;1
2015;1902;M;6;3
2015;1902;M;7;2
2015;1902;M;8;1
2015;1902;M;9;4
2015;1902;M;10;12
2015;1902;M;11;12
2015;1902;M;12;17
2015;1902;M;13;34
2015;1902;M;14;41
2015;1902;M;15;55
2015;1902;M;16;68
2015;1902;M;17;81
2015;1902;M;18;93
2015;1902;M;19;45
2015;1902;M;20;16
2015;1903;F;1;1
2015;1903;F;8;3
2015;1903;F;10;4
2015;1903;F;11;8
2015;1903;F;12;5
2015;1903;F;13;10
2015;1903;F;14;17
2015;1903;F;15;25
2015;1903;F;16;23
2015;1903;F;17;36
2015;1903;F;18;63
2015;1903;F;19;49
2015;1903;F;20;17
2015;1903;M;1;1
2015;1903;M;3;1
2015;1903;M;5;2
2015;1903;M;7;2
2015;1903;M;8;1
2015;1903;M;9;4
2015;1903;M;10;9
2015;1903;M;11;8
2015;1903;M;12;9
2015;1903;M;13;17
2015;1903;M;14;24
2015;1903;M;15;33
2015;1903;M;16;33
2015;1903;M;17;46
2015;1903;M;18;34
2015;1903;M;19;33
2015;1903;M;20;4
2015;1904;F;1;1
2015;1904;F;3;1
2015;1904;F;5;1
2015;1904;F;7;1
2015;1904;F;10;2
2015;1904;F;11;2
2015;1904;F;12;3
2015;1904;F;13;4
2015;1904;F;14;13
2015;1904;F;15;11
2015;1904;F;16;9
2015;1904;F;17;34
2015;1904;F;18;39
2015;1904;F;19;43
2015;1904;F;20;16
2015;1904;M;1;1
2015;1904;M;5;2
2015;1904;M;6;3
2015;1904;M;7;2
2015;1904;M;10;1
2015;1904;M;11;5
2015;1904;M;12;6
2015;1904;M;13;14
2015;1904;M;14;17
2015;1904;M;15;24
2015;1904;M;16;27
2015;1904;M;17;31
2015;1904;M;18;25
2015;1904;M;19;23
2015;1904;M;20;10
2015;1905;F;8;1
2015;1905;F;11;3
2015;1905;F;12;7
2015;1905;F;13;8
2015;1905;F;14;16
2015;1905;F;15;13
2015;1905;F;16;12
2015;1905;F;17;24
2015;1905;F;18;36
2015;1905;F;19;39
2015;1905;F;20;13
2015;1905;M;1;1
2015;1905;M;4;3
2015;1905;M;5;2
2015;1905;M;9;2
2015;1905;M;10;5
2015;1905;M;11;6
2015;1905;M;12;9
2015;1905;M;13;4
2015;1905;M;14;10
2015;1905;M;15;18
2015;1905;M;16;24
2015;1905;M;17;42
2015;1905;M;18;29
2015;1905;M;19;23
2015;1905;M;20;7
2015;1906;F;1;2
2015;1906;F;3;1
2015;1906;F;5;1
2015;1906;F;7;2
2015;1906;F;9;1
2015;1906;F;11;7
2015;1906;F;12;2
2015;1906;F;13;12
2015;1906;F;14;4
2015;1906;F;15;1
2015;1906;F;16;7
2015;1906;F;17;11
2015;1906;F;18;16
2015;1906;F;19;30
